Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1473,Bryan Lasme,fr FRA,FW,Arminia,de Bundesliga,22,9.7,182,178,4,0,0,0,16,0,0,0,0,0,107,0,7
1474,Paul Lasne,fr FRA,MF,Brest,fr Ligue 1,32,9.4,416,408,6,6,0,3,12,0,0,0,0,0,345,2,8
1475,Latasa,es ESP,FW,Real Madrid,es La Liga,20,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1476,Toni Lato,es ESP,DF,Valencia,es La Liga,23,6.6,314,245,68,8,0,6,19,60,0,0,0,0,230,1,7
1477,Armand Lauriente,fr FRA,"FW,MF",Lorient,fr Ligue 1,22,27.5,710,663,45,10,5,4,45,7,21,8,2,0,553,2,20
1478,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,30,30.7,1540,1266,261,9,0,2,94,246,6,3,0,0,1077,13,50
1479,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,27,18.5,1014,836,178,18,1,1,56,160,0,0,0,0,859,0,18
1480,Théo Le Bris,fr FRA,MF,Lorient,fr Ligue 1,18,0.7,16,16,0,0,0,0,0,0,0,0,0,0,12,0,0
1481,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,fr Ligue 1,23,16.1,300,295,5,0,0,0,43,0,1,1,0,0,194,0,14
1482,Enzo Le Fée,fr FRA,"MF,FW",Lorient,fr Ligue 1,21,24.4,1232,1098,128,32,4,24,102,12,75,27,26,2,965,6,18
1483,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,31,34.0,1855,1487,358,38,3,5,84,320,0,0,0,0,1448,10,27
1484,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,31,9.6,547,529,18,9,1,9,5,5,0,0,0,0,481,0,3
1485,Robin Le Normand,fr FRA,DF,Real Sociedad,es La Liga,24,37.0,2163,2086,70,59,1,14,1,2,0,0,0,0,1897,7,7
1486,Patrick Leal,us USA,FW,Venezia,it Serie A,18,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,Rafael Leão,pt POR,FW,Milan,it Serie A,22,28.9,787,759,21,3,4,9,63,14,2,0,0,0,555,7,38
1488,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,35,25.7,735,495,239,40,0,4,0,0,0,0,0,0,559,1,0
1489,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,28,38.0,1160,703,450,137,0,8,0,0,0,0,0,0,606,7,2
1490,Pierre Lees-Melou,fr FRA,MF,Norwich City,eng Premier League,28,25.2,1033,1012,20,8,7,28,33,9,1,1,0,0,807,1,24
1491,Wu Lei,cn CHN,"FW,MF",Espanyol,es La Liga,29,5.3,89,86,2,0,2,1,4,1,0,0,0,0,60,1,0
1492,Maxim Leitsch,de GER,DF,Bochum,de Bundesliga,23,17.1,835,818,13,8,0,6,5,5,0,0,0,0,685,4,5
1493,Lucas Leiva,br BRA,MF,Lazio,it Serie A,34,18.9,1235,1194,37,36,0,2,4,0,1,0,1,0,1131,4,12
1494,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,30,30.0,1172,1089,78,76,1,52,3,2,0,0,0,0,908,5,9
1495,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,28,21.4,1205,917,283,25,0,19,66,258,0,0,0,0,874,5,30
1496,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,25,16.0,791,705,82,22,2,7,90,18,42,16,13,0,621,4,17
1497,Félix Lemaréchal,ci CIV,MF,Monaco,fr Ligue 1,17,0.1,16,16,0,0,0,0,0,0,0,0,0,0,12,0,0
1498,Mario Lemina,ga GAB,MF,Nice,fr Ligue 1,27,21.9,1178,1154,21,17,3,5,7,4,0,0,0,0,1028,3,7
1499,Fabien Lemoine,fr FRA,MF,Lorient,fr Ligue 1,34,12.4,888,861,27,23,0,15,6,2,1,0,1,0,783,0,5
1500,Tim Lemperle,de GER,"FW,MF",Köln,de Bundesliga,19,1.7,61,55,4,0,0,0,1,1,0,0,0,0,39,2,3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1501,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,18,1.5,50,46,4,1,0,0,0,3,0,0,0,0,40,0,0
1502,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,26,9.2,820,802,16,12,2,13,1,4,0,0,0,0,743,2,7
1503,Aaron Lennon,eng ENG,"MF,FW",Burnley,eng Premier League,34,17.2,382,370,9,1,0,1,40,3,2,2,0,0,252,3,19
1504,Bernd Leno,de GER,GK,Arsenal,eng Premier League,29,4.0,115,71,43,6,0,0,0,0,0,0,0,0,76,1,0
1505,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,26,7.4,521,401,120,12,1,1,43,87,21,12,6,0,374,0,12
1506,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,21,7.0,323,318,5,5,2,1,4,0,0,0,0,0,256,0,11
1507,Alexandre Letellier,fr FRA,GK,Paris S-G,fr Ligue 1,30,0.1,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0
1508,Robert Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,32,32.7,767,733,29,7,10,4,26,1,0,0,0,0,575,5,26
1509,Jamie Leweling,de GER,"FW,MF",Greuther Fürth,de Bundesliga,20,21.8,415,379,34,2,0,4,40,15,0,0,0,0,255,2,20
1510,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,23,2.9,104,81,23,1,0,0,3,22,0,0,0,0,79,0,0
1511,Luca Lezzerini,it ITA,GK,Venezia,it Serie A,26,5.5,199,132,67,23,0,0,0,0,0,0,0,0,155,0,0
1512,Ben Lhassine Kone,ci CIV,MF,Torino,it Serie A,21,0.9,37,37,0,0,0,2,0,0,0,0,0,0,29,0,1
1513,Yanis Lhery,fr FRA,"FW,MF",Saint-Étienne,fr Ligue 1,18,0.8,16,15,1,0,0,0,0,0,0,0,0,0,12,0,1
1514,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,33,22.7,1435,1145,289,47,2,31,188,186,56,6,44,0,1035,1,26
1515,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,25,31.9,1757,1693,61,54,1,20,8,7,0,0,0,0,1491,3,11
1516,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,21,29.7,1704,1643,58,34,1,12,4,9,0,0,0,0,1510,3,6
1517,Isaac Lihadji,fr FRA,"MF,FW",Lille,fr Ligue 1,19,2.6,96,89,6,0,1,0,9,3,2,2,0,0,66,1,7
1518,Anderson Lima,br BRA,MF,Lazio,it Serie A,21,0.7,31,30,0,0,0,0,1,0,0,0,0,0,24,1,0
1519,Andreas Linde,se SWE,GK,Greuther Fürth,de Bundesliga,28,12.0,501,383,112,25,0,0,0,0,0,0,0,0,324,6,1
1520,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,27,26.2,1385,1351,32,26,4,10,0,6,0,0,0,0,1215,2,8
1521,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,de Bundesliga,21,22.0,587,542,45,10,1,4,54,8,24,6,11,0,413,0,18
1522,Karol Linetty,pl POL,"MF,FW",Torino,it Serie A,26,10.0,279,264,14,3,0,1,8,1,8,0,4,0,218,1,11
1523,Jesse Lingard,eng ENG,"FW,MF",Manchester Utd,eng Premier League,28,4.1,153,152,1,0,2,0,8,0,0,0,0,0,128,0,2
1524,Pol Lirola,es ESP,"DF,FW",Marseille,fr Ligue 1,23,19.7,1112,962,147,12,3,5,71,133,2,1,0,0,894,3,35
1525,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,24.5,1166,952,213,16,2,3,62,197,0,0,0,0,864,1,26
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1526,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,23,21.9,717,705,8,5,1,6,59,2,0,0,0,0,495,4,33
1527,Javier Llabrés,es ESP,"FW,MF",Mallorca,es La Liga,18,1.5,63,61,2,0,0,1,4,1,1,0,0,0,49,0,0
1528,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,26.0,1373,1329,41,30,1,16,2,11,0,0,0,0,1115,3,20
1529,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,26,27.2,1327,1158,163,0,1,6,71,161,0,0,0,0,1055,6,34
1530,Hugo Lloris,fr FRA,GK,Tottenham,eng Premier League,34,38.0,957,629,325,47,1,0,0,0,0,0,0,0,767,3,1
1531,Giovani Lo Celso,ar ARG,"MF,FW",Tottenham,eng Premier League,25,2.6,161,143,18,4,0,2,10,1,10,2,4,0,128,0,4
1532,Giovani Lo Celso,ar ARG,"FW,MF",Villarreal,es La Liga,25,11.0,534,503,26,10,4,3,15,1,9,4,0,0,434,5,17
1533,Julen Lobete,es ESP,"FW,MF",Real Sociedad,es La Liga,20,3.2,55,49,6,1,0,0,0,0,0,0,0,0,44,0,0
1534,Stanislav Lobotka,sk SVK,MF,Napoli,it Serie A,26,18.7,1419,1401,18,17,2,2,3,1,0,0,0,0,1327,0,9
1535,Jürgen Locadia,nl NED,"MF,FW",Brighton,eng Premier League,27,0.3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1536,Jürgen Locadia,nl NED,"FW,MF",Bochum,de Bundesliga,27,4.9,123,109,13,0,1,3,0,2,0,0,0,0,93,1,4
1537,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,23,24.0,1435,1371,58,54,6,22,8,2,0,0,0,0,1221,6,16
1538,Banzouzi Locko,fr FRA,"MF,DF",Reims,fr Ligue 1,19,11.2,458,380,75,3,0,7,10,72,0,0,0,0,350,3,9
1539,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,13.1,625,524,101,11,0,6,48,88,2,0,0,0,485,0,17
1540,Ruben Loftus-Cheek,eng ENG,"MF,DF",Chelsea,eng Premier League,25,15.5,981,956,24,10,5,1,7,14,0,0,0,0,876,1,7
1541,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,4.6,102,101,1,1,0,0,0,0,0,0,0,0,79,0,1
1542,Shane Long,ie IRL,FW,Southampton,eng Premier League,34,3.4,72,72,0,0,0,0,1,0,0,0,0,0,43,0,2
1543,Sean Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,23,16.3,604,571,31,14,1,12,11,1,1,1,0,0,481,2,10
1544,Ademola Lookman,ng NGA,"FW,MF",Leicester City,eng Premier League,23,16.1,536,510,21,5,3,1,18,6,4,2,1,0,405,5,26
1545,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,30,33.1,1129,840,289,69,0,1,0,1,0,0,0,0,945,0,0
1546,David López,es ESP,"MF,DF",Espanyol,es La Liga,31,8.3,427,414,13,12,1,1,0,1,0,0,0,0,354,0,6
1547,Diego López,es ESP,GK,Espanyol,es La Liga,39,35.3,1160,732,425,127,0,4,0,0,0,0,0,0,857,3,0
1548,Javi López,es ESP,DF,Alavés,es La Liga,19,5.1,218,165,52,8,0,2,14,44,0,0,0,0,155,1,3
1549,Maxime Lopez,fr FRA,MF,Sassuolo,it Serie A,23,32.6,2599,2522,75,69,1,5,17,4,2,0,1,0,2357,2,23
1550,Pau López,es ESP,GK,Marseille,fr Ligue 1,26,29.0,1334,1108,225,58,0,1,0,0,0,0,0,0,1136,1,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1551,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,25,12.9,841,741,94,33,2,17,62,3,48,20,16,3,690,6,7
1552,Dion Lopy,sn SEN,MF,Reims,fr Ligue 1,19,18.2,622,612,9,9,0,19,4,0,0,0,0,0,537,1,14
1553,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,3.0,122,96,26,0,0,0,13,26,0,0,0,0,84,0,4
1554,Anthony Losilla,fr FRA,MF,Bochum,de Bundesliga,35,32.6,1259,1224,30,28,0,19,10,2,0,0,0,0,960,5,11
1555,Jonas Lössl,dk DEN,GK,Brentford,eng Premier League,32,2.0,61,46,15,2,0,0,0,0,0,0,0,0,42,0,0
1556,Marcel Lotka,pl POL,GK,Hertha BSC,de Bundesliga,20,9.8,336,220,115,42,0,0,0,0,0,0,0,0,201,1,0
1557,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,19.8,1011,815,192,19,0,3,44,173,0,0,0,0,818,4,32
1558,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
1559,Mamadou Loum,sn SEN,MF,Alavés,es La Liga,24,25.7,835,825,9,9,4,11,4,0,0,0,0,0,606,1,16
1560,Imran Louza,ma MAR,MF,Watford,eng Premier League,22,15.7,711,627,84,40,2,7,54,7,31,23,6,0,521,0,9
1561,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,3.4,194,189,5,5,0,1,3,0,0,0,0,0,165,0,2
1562,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,13.8,592,535,55,52,0,4,0,3,0,0,0,0,488,2,4
1563,Eduard Löwen,de GER,MF,Bochum,de Bundesliga,24,15.7,657,527,122,65,1,10,108,5,49,22,19,0,427,8,21
1564,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,19.7,887,682,200,18,4,11,51,182,0,0,0,0,599,5,25
1565,Anthony Lozano,hn HON,"FW,MF",Cádiz,es La Liga,28,18.6,282,266,16,1,3,2,26,1,0,0,0,0,175,0,9
1566,Hirving Lozano,mx MEX,FW,Napoli,it Serie A,26,17.9,585,571,12,1,1,2,49,10,1,0,0,0,454,2,30
1567,Jean Lucas,br BRA,MF,Monaco,fr Ligue 1,23,16.1,820,763,53,20,3,6,64,1,32,16,14,0,638,4,17
1568,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,8.3,246,210,36,0,0,0,10,36,0,0,0,0,147,0,6
1569,Florentino Luís,pt POR,MF,Getafe,es La Liga,21,11.0,436,427,7,7,2,7,2,0,0,0,0,0,341,2,12
1570,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,20.8,903,683,219,31,2,16,94,186,2,1,0,1,650,1,22
1571,José Luis Morales,es ESP,"FW,MF",Levante,es La Liga,34,30.2,774,699,65,12,6,6,121,15,30,10,15,1,497,10,33
1572,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,29.7,1663,1595,66,60,0,5,9,6,0,0,0,0,1349,2,15
1573,Luismi,es ESP,"FW,MF",Sevilla,es La Liga,20,0.1,7,6,1,0,0,0,0,1,0,0,0,0,3,0,1
1574,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,23,30.2,1550,1346,200,130,7,3,83,11,57,33,12,1,1290,4,10
1575,Romelu Lukaku,be BEL,FW,Chelsea,eng Premier League,28,17.7,327,296,28,0,2,0,7,0,0,0,0,0,231,3,14
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1576,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,23.3,1673,1628,45,34,0,4,0,11,0,0,0,0,1506,0,17
1577,Dodi Lukebakio,be BEL,FW,Hertha BSC,de Bundesliga,23,2.0,37,34,3,0,0,0,1,1,1,1,0,0,24,0,3
1578,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,de Bundesliga,23,9.8,301,289,10,2,1,2,18,5,0,0,0,0,227,2,5
1579,Saša Lukić,rs SRB,MF,Torino,it Serie A,24,33.1,1741,1666,71,62,6,10,25,4,5,2,1,0,1512,4,29
1580,Levi Lumeka,eng ENG,"MF,FW",Troyes,fr Ligue 1,22,0.7,16,15,1,0,0,0,2,1,0,0,0,0,10,0,1
1581,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,22,2.0,80,54,26,3,0,0,0,0,0,0,0,0,70,0,0
1582,Andrey Lunyov,ru RUS,GK,Leverkusen,de Bundesliga,29,1.0,49,43,6,0,0,0,0,0,0,0,0,0,43,0,0
1583,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,21.8,982,895,82,42,1,8,6,4,0,0,0,0,821,5,4
1584,Andreas Luthe,de GER,GK,Union Berlin,de Bundesliga,34,27.0,1005,716,285,68,0,0,0,0,0,0,0,0,660,4,3
1585,Lyanco,br BRA,DF,Southampton,eng Premier League,24,10.1,397,382,13,10,0,1,4,2,0,0,0,0,282,2,5
1586,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,it Serie A,27,20.2,766,558,206,21,0,3,95,166,18,3,13,1,460,2,32
1587,Yannis M'Bemba,fr FRA,"DF,FW",Nantes,fr Ligue 1,20,0.1,4,3,1,1,0,0,0,0,0,0,0,0,4,0,0
1588,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,eng Premier League,22,23.6,1066,986,78,22,4,9,66,3,46,26,15,0,858,2,23
1589,Deiver Machado,co COL,"DF,MF",Lens,fr Ligue 1,27,5.8,256,207,49,1,0,2,18,48,0,0,0,0,211,0,8
1590,Darwin Machís,ve VEN,"MF,FW",Granada,es La Liga,28,15.3,429,406,20,1,1,6,66,7,10,4,3,0,273,3,21
1591,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,17.0,1002,785,216,12,2,16,58,203,1,0,0,0,748,1,40
1592,James Maddison,eng ENG,"MF,FW",Leicester City,eng Premier League,24,27.3,1089,941,143,48,14,8,124,5,79,43,23,1,796,5,28
1593,Niki Mäenpää,fi FIN,GK,Venezia,it Serie A,36,16.5,523,327,195,52,1,0,0,0,0,0,0,0,353,1,1
1594,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,32.7,1328,1014,306,11,1,4,109,294,1,1,0,0,888,8,31
1595,Louis Mafouta,cf CTA,FW,Metz,fr Ligue 1,27,5.8,141,130,11,0,0,0,1,0,0,0,0,0,110,0,3
1596,Giulio Maggiore,it ITA,MF,Spezia,it Serie A,23,31.3,1123,1103,11,4,7,3,13,3,0,0,0,0,834,9,25
1597,Matej Maglica,hr CRO,MF,Stuttgart,de Bundesliga,22,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,Francesco Magnanelli,it ITA,MF,Sassuolo,it Serie A,36,3.0,255,239,16,16,0,4,0,0,0,0,0,0,228,0,1
1599,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,5.9,229,223,5,3,0,1,2,0,0,0,0,0,174,1,2
1600,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,2.7,155,152,3,3,0,1,0,0,0,0,0,0,130,0,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1601,Hugo Magnetti,fr FRA,MF,Brest,fr Ligue 1,23,16.3,684,655,26,25,1,10,9,0,1,0,0,0,574,3,15
1602,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,fr Ligue 1,24,19.1,904,889,10,10,0,8,12,0,0,0,0,0,727,5,17
1603,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,27.9,1578,1521,47,44,0,25,2,3,0,0,0,0,1353,10,8
1604,Riyad Mahrez,dz ALG,FW,Manchester City,eng Premier League,30,16.6,947,842,99,11,7,6,97,18,70,42,0,1,777,6,14
1605,Arne Maier,de GER,MF,Augsburg,de Bundesliga,22,20.7,849,735,111,28,3,15,97,2,64,28,35,0,609,3,20
1606,Habib Maïga,ci CIV,MF,Metz,fr Ligue 1,25,14.1,577,550,25,4,0,9,22,21,0,0,0,0,458,2,9
1607,Mike Maignan,fr FRA,GK,Milan,it Serie A,26,32.0,1154,940,213,64,0,3,0,0,0,0,0,0,913,1,0
1608,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,eng Premier League,23,3.0,138,135,3,2,1,0,2,1,0,0,0,0,106,0,0
1609,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,5.4,326,256,69,2,1,5,25,67,0,0,0,0,249,1,8
1610,Josh Maja,ng NGA,FW,Bordeaux,fr Ligue 1,22,0.1,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0
1611,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,fr Ligue 1,29,3.6,132,127,4,1,1,0,7,3,0,0,0,0,97,1,6
1612,Lovro Majer,hr CRO,"MF,FW",Rennes,fr Ligue 1,23,20.4,1052,974,70,21,6,9,85,1,48,12,27,0,801,8,26
1613,Jean-Victor Makengo,fr FRA,MF,Udinese,it Serie A,23,26.1,843,829,8,1,2,3,8,4,1,0,0,0,702,6,22
1614,Béni Makouana,cg CGO,"FW,MF",Montpellier,fr Ligue 1,18,3.6,80,78,2,0,0,0,9,1,0,0,0,0,54,0,7
1615,Nemanja Maksimović,rs SRB,MF,Getafe,es La Liga,26,32.6,865,836,22,7,1,5,13,11,1,0,0,0,661,7,12
1616,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,12.4,508,467,40,28,1,3,3,0,0,0,0,0,421,1,6
1617,Kévin Malcuit,ma MAR,"DF,MF",Napoli,it Serie A,30,3.2,156,131,24,1,1,1,12,23,0,0,0,0,110,1,3
1618,Daniel Maldini,it ITA,MF,Milan,it Serie A,19,1.6,48,45,2,1,0,0,1,0,0,0,0,0,33,1,1
1619,Youssef Maleh,it ITA,MF,Fiorentina,it Serie A,22,11.3,417,408,6,3,0,4,18,3,0,0,0,0,332,3,10
1620,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,22,18.7,542,511,29,1,2,2,27,7,3,0,1,0,394,2,13
1621,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,it Serie A,28,17.7,928,836,90,22,7,15,102,8,60,29,28,1,669,2,29
1622,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,20.3,1244,1013,225,13,0,2,73,212,0,0,0,0,934,6,27
1623,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,0.1,16,15,1,0,0,0,1,1,0,0,0,0,13,0,0
1624,Mickael Malsa,mq MTQ,MF,Levante,es La Liga,25,12.7,538,524,13,11,4,4,0,2,0,0,0,0,434,1,6
1625,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,20,18.0,498,269,226,77,0,1,0,0,0,0,0,0,281,3,0
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1626,Rey Manaj,al ALB,FW,Spezia,it Serie A,24,19.6,448,387,59,4,1,1,6,0,1,0,1,0,329,2,12
1627,Hianga Mananga Mbock,fr FRA,MF,Brest,fr Ligue 1,21,8.9,275,264,11,9,0,3,0,1,0,0,0,0,245,0,2
1628,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,26.2,1607,1539,64,38,0,22,10,26,0,0,0,0,1412,4,16
1629,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,32.0,1817,1758,56,42,3,8,15,8,0,0,0,0,1533,3,13
1630,Leonardo Mancuso,it ITA,FW,Empoli,it Serie A,29,4.7,77,67,10,0,0,0,5,1,0,0,0,0,51,0,1
1631,Steve Mandanda,fr FRA,GK,Marseille,fr Ligue 1,36,9.0,402,317,82,15,0,0,0,0,0,0,0,0,327,3,0
1632,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,14.4,688,583,104,14,1,5,16,90,0,0,0,0,559,1,8
1633,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27,16.9,961,781,171,21,0,2,20,150,0,0,0,0,801,9,13
1634,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,15.3,990,952,37,32,0,12,0,1,0,0,0,0,920,1,3
1635,Rolando Mandragora,it ITA,MF,Torino,it Serie A,24,14.7,769,654,113,58,0,2,47,2,38,24,8,0,647,2,7
1636,Anthony Mandrea,dz ALG,GK,Angers,fr Ligue 1,24,10.0,273,149,123,35,0,0,0,0,0,0,0,0,161,1,0
1637,Sadio Mané,sn SEN,FW,Liverpool,eng Premier League,29,31.3,1100,1082,12,3,16,3,50,8,0,0,0,0,818,6,41
1638,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,13.1,594,579,14,13,0,2,0,1,0,0,0,0,504,1,2
1639,Orel Mangala,be BEL,MF,Stuttgart,de Bundesliga,23,20.6,793,779,12,8,3,5,9,1,0,0,0,0,655,2,22
1640,Thomas Mangani,fr FRA,MF,Angers,fr Ligue 1,34,24.4,1491,1337,149,98,1,23,88,2,49,15,29,0,1165,5,21
1641,Ricardo Mangas,pt POR,DF,Bordeaux,fr Ligue 1,23,26.1,1057,837,218,17,3,10,39,201,0,0,0,0,808,2,22
1642,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,30,3.5,234,228,5,3,0,1,0,0,0,0,0,0,223,1,1
1643,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,27,14.0,424,321,102,3,0,0,9,99,0,0,0,0,308,1,15
1644,Myziane Maolida,fr FRA,MF,Nice,fr Ligue 1,22,0.4,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1
1645,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,de Bundesliga,22,8.6,229,227,2,0,1,1,7,0,0,0,0,0,155,0,11
1646,Sekou Mara,fr FRA,"FW,MF",Bordeaux,fr Ligue 1,19,10.1,193,167,25,0,1,0,4,1,0,0,0,0,129,1,8
1647,Maranhão,br BRA,"FW,MF",Valencia,es La Liga,24,10.8,184,173,8,0,2,2,3,2,0,0,0,0,122,3,2
1648,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,11.6,457,441,15,14,0,2,0,1,0,0,0,0,370,1,2
1649,Fernando Marçal,br BRA,"MF,DF",Wolves,eng Premier League,32,16.1,887,743,137,4,0,1,60,130,3,1,1,0,669,7,22
1650,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,5.8,466,424,41,5,1,10,29,36,0,0,0,0,385,1,9
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
1651,Marcelo,br BRA,DF,Bordeaux,fr Ligue 1,34,10.0,674,659,15,14,1,8,0,1,0,0,0,0,560,0,2
1652,Marcelo,br BRA,DF,Lyon,fr Ligue 1,34,2.0,168,164,4,3,0,0,0,1,0,0,0,0,152,0,0
1653,Solly March,eng ENG,"DF,FW",Brighton,eng Premier League,27,19.4,771,683,88,14,1,13,94,39,34,10,18,0,556,0,28
1654,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,15.0,667,504,157,10,0,1,42,146,1,0,0,0,460,6,26
1655,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,29,34.7,2259,2070,184,120,2,24,1,6,0,0,0,0,2028,5,6
1656,Iván Marcone,ar ARG,MF,Elche,es La Liga,31,9.0,432,419,13,12,1,6,1,1,0,0,0,0,355,0,10
1657,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,32,18.7,1145,890,252,25,0,4,48,227,0,0,0,0,867,3,33
1658,Davide Marfella,it ITA,GK,Napoli,it Serie A,21,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
