Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
188,Patrick Bamford,eng ENG,FW,Leeds United,eng Premier League,26,33.9,516,422,90,1,2,0,3,0,2,0,0,0,394,4,14
189,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,10.2,529,513,15,12,0,5,2,3,0,0,0,0,443,1,6
190,Mattia Bani,it ITA,DF,Parma,it Serie A,26,12.7,712,684,28,21,0,6,3,6,0,0,0,0,633,0,2
191,Simon Banza,fr FRA,FW,Lens,fr Ligue 1,23,15.2,321,305,14,1,0,1,11,0,0,0,0,0,228,2,10
192,Antonín Barák,cz CZE,MF,Hellas Verona,it Serie A,25,30.7,1311,1261,40,20,2,6,14,15,0,0,0,0,1017,10,37
193,Federico Barba,it ITA,DF,Benevento,it Serie A,26,29.5,1396,1152,240,61,0,4,38,171,0,0,0,0,1095,4,23
194,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,2.8,203,198,4,4,0,0,0,0,0,0,0,0,178,1,1
195,Barcia,es ESP,DF,Granada,es La Liga,19,1.0,33,23,10,1,0,0,1,9,0,0,0,0,13,0,0
196,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,4.8,385,323,62,4,0,0,22,58,0,0,0,0,309,0,6
197,Enis Bardhi,mk MKD,MF,Levante,es La Liga,25,18.7,888,787,89,31,2,13,65,10,47,14,10,0,656,12,25
198,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,3.0,162,119,41,0,0,0,10,41,0,0,0,0,104,2,5
199,Nicolò Barella,it ITA,MF,Inter,it Serie A,23,32.2,1931,1894,29,10,5,12,64,18,1,1,0,0,1591,8,41
200,Philipp Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,31,0.3,16,16,0,0,0,0,0,0,0,0,0,0,15,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
201,Kike Barja,es ESP,"MF,FW",Osasuna,es La Liga,23,15.9,505,492,11,1,1,3,72,5,3,0,1,0,341,2,23
202,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,26,17.0,795,685,108,21,0,4,61,6,56,23,9,7,640,2,11
203,Ross Barkley,eng ENG,"FW,MF",Chelsea,eng Premier League,26,0.5,27,27,0,0,0,1,0,0,0,0,0,0,23,0,0
204,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,de Bundesliga,22,10.9,495,437,57,11,2,1,41,19,27,4,15,0,362,1,13
205,Ashley Barnes,eng ENG,FW,Burnley,eng Premier League,30,14.8,315,310,2,1,0,3,8,0,0,0,0,0,189,3,11
206,Harvey Barnes,eng ENG,"FW,MF",Leicester City,eng Premier League,22,21.6,637,632,2,0,2,3,27,2,0,0,0,0,459,3,25
207,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1.0,19,9,10,2,0,0,6,6,2,0,2,0,11,0,2
208,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,24.8,1326,1115,206,47,0,12,53,159,0,0,0,0,1091,5,16
209,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,0.9,51,36,15,2,0,0,11,10,3,0,3,0,32,0,2
210,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,de Bundesliga,20,25.6,702,687,12,11,3,1,9,1,0,0,0,0,449,3,31
211,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,18,14.5,413,399,13,3,2,2,34,9,1,0,0,0,291,1,19
212,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,12.3,557,441,115,10,1,1,21,105,0,0,0,0,434,1,12
213,Musa Barrow,gm GAM,"FW,MF",Bologna,it Serie A,21,32.5,1165,1031,125,32,1,17,138,15,66,54,5,0,818,9,21
214,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,28.7,842,805,34,23,0,7,1,11,0,0,0,0,647,3,5
215,Paolo Bartolomei,it ITA,MF,Spezia,it Serie A,30,3.6,124,117,7,1,0,1,13,1,5,0,4,0,91,0,4
216,Marc Bartra,es ESP,DF,Betis,es La Liga,29,18.8,971,917,49,43,0,9,2,6,0,0,0,0,776,5,4
217,Daniele Baselli,it ITA,MF,Torino,it Serie A,28,4.4,217,190,24,10,2,2,14,0,12,5,6,0,163,3,5
218,Chris Basham,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,32,28.6,1153,1071,80,10,0,4,25,69,0,0,0,0,939,2,16
219,Toma Bašić,hr CRO,MF,Bordeaux,fr Ligue 1,23,28.9,1289,1227,57,33,1,12,64,2,22,11,8,0,1048,5,15
220,Álvaro Bastida,es ESP,MF,Cádiz,es La Liga,16,0.4,8,8,0,0,1,0,0,0,0,0,0,0,4,0,0
221,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,32.5,2306,2175,124,63,1,24,24,32,0,0,0,0,2065,7,24
222,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,16.9,1068,862,199,30,0,3,93,135,34,0,31,0,794,7,35
223,Bastos,ao ANG,DF,Lazio,it Serie A,29,0.7,41,39,2,2,0,0,0,0,0,0,0,0,38,0,0
224,Michy Batshuayi,be BEL,FW,Crystal Palace,eng Premier League,26,8.1,174,160,14,1,0,0,5,2,0,0,0,0,122,0,9
225,Rodrigo Battaglia,ar ARG,MF,Alavés,es La Liga,29,27.7,1039,988,49,44,1,6,3,0,1,1,0,0,870,2,17
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
226,Cristian Battocchio,it ITA,MF,Brest,fr Ligue 1,28,3.9,209,190,18,5,0,4,17,0,13,8,2,0,171,1,0
227,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,30,31.0,1349,1043,304,100,0,8,0,0,0,0,0,0,1049,2,0
228,Julian Baumgartlinger,at AUT,MF,Leverkusen,de Bundesliga,32,11.9,651,631,18,16,2,8,3,1,0,0,0,0,557,2,9
229,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,de Bundesliga,20,26.3,951,887,58,13,1,9,21,14,2,1,1,0,699,6,30
230,Jon Bautista,es ESP,FW,Real Sociedad,es La Liga,25,4.1,92,87,5,0,0,0,4,0,0,0,0,0,56,0,1
231,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,29.0,1715,1651,60,55,0,18,2,5,0,0,0,0,1502,4,11
232,Noah Joel Sarenren Bazee,ng NGA,"FW,MF",Augsburg,de Bundesliga,23,0.4,12,11,1,0,0,0,0,0,0,0,0,0,5,0,1
233,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,de Bundesliga,26,24.4,630,606,23,2,0,5,44,10,0,0,0,0,466,1,23
234,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,30.9,1371,1313,54,49,0,5,13,5,0,0,0,0,1173,4,19
235,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,25,12.3,326,321,2,0,0,2,52,2,0,0,0,0,202,3,11
236,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,18.2,788,672,114,17,0,6,23,97,0,0,0,0,593,2,27
237,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,34.4,2115,2016,96,52,0,10,0,44,0,0,0,0,1734,3,12
238,Donny van de Beek,nl NED,"MF,FW",Manchester Utd,eng Premier League,23,5.8,275,267,8,4,0,2,0,2,0,0,0,0,237,0,9
239,Valon Behrami,ch SUI,MF,Genoa,it Serie A,35,9.9,218,211,6,4,0,0,3,2,0,0,0,0,162,1,2
240,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,0.9,58,42,16,3,0,3,1,13,0,0,0,0,38,0,1
241,Maximilian Beier,de GER,"FW,DF",Hoffenheim,de Bundesliga,17,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Ishak Belfodil,dz ALG,"FW,MF",Hoffenheim,de Bundesliga,28,6.6,149,135,13,1,2,0,3,3,0,0,0,0,104,1,5
243,Erwan Belhadji,fr FRA,MF,Dijon,fr Ligue 1,19,0.3,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
244,Haris Belkebla,dz ALG,MF,Brest,fr Ligue 1,26,30.3,1421,1381,40,31,0,6,11,7,0,0,0,0,1237,0,22
245,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,14.1,594,557,33,22,0,2,2,11,0,0,0,0,438,4,3
246,Karim Bellarabi,de GER,"FW,MF",Leverkusen,de Bundesliga,30,8.9,410,385,21,0,0,1,58,16,2,0,0,0,291,4,19
247,Jean-Ricner Bellegarde,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,22,23.2,806,763,39,9,0,13,68,3,27,15,5,0,618,4,30
248,Héctor Bellerín,es ESP,"DF,MF",Arsenal,eng Premier League,25,23.2,1324,1158,163,10,2,5,54,153,0,0,0,0,1080,3,32
249,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,17,18.9,1049,1022,22,15,3,6,20,2,0,0,0,0,866,5,23
250,Andrea Belotti,it ITA,FW,Torino,it Serie A,26,32.1,716,656,56,4,9,11,25,2,0,0,0,0,481,4,39
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
251,Fran Beltrán,es ESP,"MF,FW",Celta Vigo,es La Liga,21,15.5,773,753,20,14,0,4,6,2,3,0,2,0,697,0,8
252,Sami Ben Amar,ma MAR,MF,Nîmes,fr Ligue 1,22,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
253,Hatem Ben Arfa,fr FRA,"MF,FW",Bordeaux,fr Ligue 1,33,18.9,894,757,136,43,4,17,80,19,46,21,15,0,719,1,15
254,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,0.1,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
255,Wissam Ben Yedder,fr FRA,FW,Monaco,fr Ligue 1,29,29.0,893,813,76,5,7,4,17,8,0,0,0,0,651,4,21
256,Ahmad Benali,ly LBY,MF,Crotone,it Serie A,28,13.5,788,736,50,23,0,3,28,8,19,6,9,0,662,2,13
257,Samy Benchamma,fr FRA,"DF,MF",Montpellier,fr Ligue 1,20,0.5,23,23,0,0,0,1,0,0,0,0,0,0,20,0,0
258,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,10.4,725,621,101,11,0,4,12,90,0,0,0,0,600,3,17
259,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,13.0,1020,998,22,22,0,5,1,0,0,0,0,0,916,0,3
260,Darío Benedetto,ar ARG,FW,Marseille,fr Ligue 1,30,17.5,360,341,19,0,0,7,11,0,0,0,0,0,240,0,11
261,László Bénes,sk SVK,MF,Augsburg,de Bundesliga,22,7.3,265,220,42,24,0,0,34,0,18,13,4,0,166,3,6
262,László Bénes,sk SVK,MF,M'Gladbach,de Bundesliga,22,1.7,112,89,23,14,0,1,16,0,9,3,6,0,81,0,1
263,Walter Benítez,ar ARG,GK,Nice,fr Ligue 1,27,38.0,1222,857,362,62,0,0,0,0,0,0,0,0,994,3,0
264,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,29.5,1799,1514,283,45,0,2,40,237,1,0,0,0,1515,2,23
265,Sergio Benito,es ESP,FW,Valladolid,es La Liga,21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Bilal Benkhedim,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,0.8,48,38,10,4,0,0,11,0,6,3,2,0,32,0,2
267,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1.7,81,78,3,2,0,2,0,1,0,0,0,0,72,0,1
268,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,22,14.7,984,938,39,31,0,10,10,1,7,2,3,0,851,7,14
269,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,24,15.5,536,519,14,1,3,1,44,5,0,0,0,0,411,3,9
270,Yassine Benrahou,fr FRA,MF,Nîmes,fr Ligue 1,21,13.8,604,508,94,40,2,8,93,2,50,22,19,3,442,2,12
271,Ramy Bensebaini,dz ALG,DF,M'Gladbach,de Bundesliga,25,20.1,1237,1049,184,41,0,4,18,143,0,0,0,0,997,4,24
272,Josh Benson,eng ENG,MF,Burnley,eng Premier League,20,2.9,85,83,2,1,0,0,5,1,0,0,0,0,62,0,4
273,Nabil Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,25,6.1,285,271,12,11,1,1,3,1,0,0,0,0,231,2,1
274,Rodrigo Bentancur,uy URU,MF,Juventus,it Serie A,23,25.8,1851,1785,60,40,2,14,25,5,15,5,6,0,1643,6,21
275,Christian Benteke,be BEL,FW,Crystal Palace,eng Premier League,29,20.2,583,567,12,1,0,1,3,1,0,0,0,0,339,4,9
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
276,Karim Benzema,fr FRA,FW,Real Madrid,es La Liga,32,32.2,1235,1169,59,2,4,12,18,1,3,0,0,0,1029,7,25
277,Yassine Benzia,dz ALG,"MF,FW",Dijon,fr Ligue 1,25,4.5,201,168,32,15,0,1,22,0,10,4,6,0,155,1,2
278,Alessandro Berardi,it ITA,GK,Hellas Verona,it Serie A,29,0.3,11,6,5,1,0,0,0,0,0,0,0,0,6,0,0
279,Domenico Berardi,it ITA,FW,Sassuolo,it Serie A,25,27.5,1310,1202,102,39,7,11,117,5,58,30,16,0,984,6,30
280,Gaetano Berardi,ch SUI,DF,Leeds United,eng Premier League,31,1.3,63,56,6,0,0,0,1,6,0,0,0,0,50,1,0
281,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,30,18.7,1132,895,233,34,1,21,76,199,0,0,0,0,909,4,31
282,Álex Berenguer,es ESP,MF,Torino,it Serie A,25,1.5,47,42,4,2,2,0,5,0,2,0,2,0,32,1,0
283,Álex Berenguer,es ESP,"MF,FW",Athletic Club,es La Liga,25,25.3,917,789,121,25,0,3,147,10,86,30,30,1,601,7,37
284,Bartosz Bereszyński,pl POL,DF,Sampdoria,it Serie A,28,29.0,1496,1218,274,41,0,2,46,233,0,0,0,0,1203,4,26
285,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,eng Premier League,29,15.1,473,465,5,0,1,3,31,2,3,3,0,0,355,3,4
286,Sander Berge,no NOR,MF,Sheffield Utd,eng Premier League,22,12.4,464,454,8,3,0,3,23,3,2,2,0,0,378,2,9
287,Steven Bergwijn,nl NED,"FW,MF",Tottenham,eng Premier League,22,13.4,430,421,9,2,0,1,13,1,4,3,0,0,350,0,8
288,Valon Berisha,xk KVX,MF,Reims,fr Ligue 1,27,18.3,1014,920,93,43,0,20,62,7,43,11,26,0,827,1,8
289,Bernard,br BRA,"MF,FW",Everton,eng Premier League,27,5.1,270,263,5,1,0,1,14,2,0,0,0,0,219,2,10
290,Federico Bernardeschi,it ITA,"MF,DF",Juventus,it Serie A,26,10.8,585,501,82,21,1,7,85,25,36,4,28,0,447,2,19
291,Bernardo,br BRA,"DF,MF",Brighton,eng Premier League,25,2.3,85,78,6,1,0,0,5,5,0,0,0,0,61,1,6
292,Paul Bernardoni,fr FRA,GK,Angers,fr Ligue 1,23,38.0,985,595,386,117,0,4,0,0,0,0,0,0,640,4,0
293,Juan Bernat,es ESP,DF,Paris S-G,fr Ligue 1,27,2.2,125,108,16,2,0,0,1,14,0,0,0,0,114,1,2
294,Dimitry Bertaud,fr FRA,GK,Montpellier,fr Ligue 1,22,8.3,312,194,118,36,0,3,0,0,0,0,0,0,217,0,1
295,Marco Bertini,it ITA,MF,Lazio,it Serie A,17,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
296,Ryan Bertrand,eng ENG,DF,Southampton,eng Premier League,30,28.9,1569,1214,347,58,0,3,82,282,7,3,0,3,1186,8,34
297,Daniel Bessa,it ITA,MF,Hellas Verona,it Serie A,27,6.8,299,291,7,4,2,1,16,0,3,0,3,0,252,1,7
298,Loïc Bessile,tg TOG,DF,Bordeaux,fr Ligue 1,21,1.0,44,43,1,1,0,2,0,0,0,0,0,0,38,0,0
299,Jordan Beyer,de GER,DF,M'Gladbach,de Bundesliga,20,2.1,99,90,9,6,0,0,0,3,0,0,0,0,79,0,0
300,Bartosz Bialek,pl POL,"FW,MF",Wolfsburg,de Bundesliga,18,3.0,74,73,1,0,0,2,0,0,0,0,0,0,50,0,3
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
301,Giulian Biancone,fr FRA,"DF,MF",Monaco,fr Ligue 1,20,1.0,90,81,9,1,0,1,8,8,0,0,0,0,66,0,2
302,Ermin Bičakčić,ba BIH,DF,Hoffenheim,de Bundesliga,30,1.4,61,60,1,1,0,0,0,0,0,0,0,0,53,0,0
303,Pedro Bigas,es ESP,DF,Eibar,es La Liga,29,17.0,676,603,68,31,0,17,9,37,0,0,0,0,474,5,7
304,El Bilal Touré,ml MLI,FW,Reims,fr Ligue 1,18,13.8,288,254,33,0,0,0,1,1,0,0,0,0,205,1,7
305,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,27,31.1,1735,1313,413,86,0,4,286,242,85,13,64,1,1175,9,50
306,Davide Biraschi,it ITA,DF,Genoa,it Serie A,26,10.2,518,449,64,10,0,3,13,54,0,0,0,0,405,5,10
307,Yves Bissouma,ml MLI,MF,Brighton,eng Premier League,23,34.6,1697,1661,35,31,2,10,7,4,0,0,0,0,1476,1,18
308,Leonardo Bittencourt,de GER,"MF,FW",Werder Bremen,de Bundesliga,26,16.8,656,597,52,16,0,4,72,5,19,5,12,0,459,7,31
309,Blanco,es ESP,"MF,FW",Real Madrid,es La Liga,20,2.4,171,168,1,1,0,1,2,0,0,0,0,0,157,2,2
310,Alejandro Blanco,es ESP,MF,Valencia,es La Liga,21,6.4,140,136,4,0,0,0,10,4,0,0,0,0,101,0,11
311,Rubén Blanco,es ESP,GK,Celta Vigo,es La Liga,25,18.2,665,468,195,52,0,2,0,0,0,0,0,0,472,2,0
312,Ludovic Blas,fr FRA,"MF,FW",Nantes,fr Ligue 1,22,31.0,968,907,53,14,5,21,23,4,6,4,0,0,764,8,19
313,Alejandro Blesa,es ESP,MF,Levante,es La Liga,18,0.1,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0
314,Jérôme Boateng,de GER,DF,Bayern Munich,de Bundesliga,31,26.3,2030,1964,60,51,1,15,18,9,0,0,0,0,1775,6,6
315,Antonin Bobichon,fr FRA,"MF,FW",Angers,fr Ligue 1,24,10.1,548,498,50,21,2,12,43,3,25,7,15,1,441,0,10
316,Yann Bodiger,fr FRA,MF,Cádiz,es La Liga,25,2.8,94,92,1,0,0,0,2,0,1,1,0,0,65,1,4
317,Jean-Paul Boëtius,nl NED,"MF,FW",Mainz 05,de Bundesliga,26,22.9,815,794,15,5,7,8,37,6,1,1,0,0,559,6,22
318,Sacha Boey,fr FRA,DF,Dijon,fr Ligue 1,19,20.7,1054,800,250,9,0,2,51,238,3,0,3,0,801,4,16
319,Sacha Boey,fr FRA,DF,Rennes,fr Ligue 1,19,1.4,88,71,17,0,0,0,3,17,0,0,0,0,75,0,1
320,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,it Serie A,23,19.8,764,742,21,2,0,2,11,10,9,0,0,0,675,1,14
321,Melayro Bogarde,nl NED,"DF,MF",Hoffenheim,de Bundesliga,18,3.1,170,152,18,3,0,3,2,15,0,0,0,0,143,0,1
322,Jayden Bogle,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,20,12.3,387,324,62,0,0,0,12,62,0,0,0,0,296,1,11
323,Quentin Boisgard,fr FRA,"MF,FW",Lorient,fr Ligue 1,23,14.6,555,459,94,21,0,1,126,3,70,28,36,0,360,2,30
324,Willy Boly,ci CIV,DF,Wolves,eng Premier League,29,20.9,1037,1019,17,17,0,1,0,0,0,0,0,0,855,1,9
325,Giacomo Bonaventura,it ITA,MF,Fiorentina,it Serie A,30,25.1,956,912,39,15,1,15,38,1,16,1,12,0,761,5,25
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
326,Federico Bonazzoli,it ITA,FW,Torino,it Serie A,23,6.3,155,136,19,1,0,7,1,0,0,0,0,0,129,0,4
327,Federico Bonazzoli,it ITA,FW,Sampdoria,it Serie A,23,1.5,27,25,2,0,0,1,1,0,0,0,0,0,19,0,0
328,Kevin Bonifazi,it ITA,DF,Udinese,it Serie A,24,27.4,1360,1287,71,64,0,4,4,6,0,0,0,0,1204,2,9
329,Leonardo Bonucci,it ITA,DF,Juventus,it Serie A,33,22.5,1518,1444,68,61,2,11,5,1,0,0,0,0,1363,6,5
330,Elias Bördner,de GER,GK,Eint Frankfurt,de Bundesliga,18,1.0,43,32,11,1,0,0,0,0,0,0,0,0,29,0,0
331,Dennis Borkowski,de GER,"MF,FW",RB Leipzig,de Bundesliga,18,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
332,Sebastiaan Bornauw,be BEL,DF,Köln,de Bundesliga,21,23.1,922,885,35,21,0,9,2,3,0,0,0,0,752,2,10
333,Sven Botman,nl NED,DF,Lille,fr Ligue 1,20,36.8,2605,2542,57,50,2,21,1,7,0,0,0,0,2249,6,9
334,Denis Bouanga,ga GAB,"MF,FW",Saint-Étienne,fr Ligue 1,25,30.2,794,731,61,10,0,15,64,22,7,4,2,0,506,2,22
335,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,20,19.3,853,841,11,9,0,5,16,2,0,0,0,0,692,1,31
336,Ryad Boudebouz,dz ALG,"MF,FW",Saint-Étienne,fr Ligue 1,30,7.2,467,407,55,24,2,6,51,2,25,17,5,0,344,5,8
337,Sofiane Boufal,ma MAR,"FW,MF",Angers,fr Ligue 1,26,8.1,287,280,7,1,4,2,20,1,5,3,2,0,206,0,12
338,Nassim Boujellab,ma MAR,"MF,FW",Schalke 04,de Bundesliga,21,6.7,177,174,2,0,0,0,3,0,0,0,0,0,120,1,8
339,Farid Boulaya,dz ALG,"MF,FW",Metz,fr Ligue 1,27,31.3,1581,1304,264,81,10,33,185,18,119,39,48,3,1080,13,43
340,Yassine Bounou,ma MAR,GK,Sevilla,es La Liga,29,33.0,1096,826,269,69,0,2,0,0,0,0,0,0,862,1,2
341,Ismaëlben Boura,fr FRA,DF,Lens,fr Ligue 1,19,9.1,484,383,100,6,0,6,47,88,6,4,2,0,372,1,15
342,Mehdi Bourabia,ma MAR,MF,Sassuolo,it Serie A,28,5.9,363,349,13,10,0,3,5,1,2,0,2,0,302,1,4
343,Benjamin Bourigeaud,fr FRA,"MF,FW",Rennes,fr Ligue 1,26,28.4,1908,1669,233,81,2,34,226,15,132,57,65,0,1442,6,45
344,Edoardo Bove,it ITA,MF,Roma,it Serie A,18,0.1,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0
345,Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,23,28.5,752,666,80,5,5,9,122,4,59,54,0,1,493,6,36
346,Dedryck Boyata,be BEL,DF,Hertha BSC,de Bundesliga,29,17.2,1038,1013,24,21,0,10,0,3,0,0,0,0,923,1,7
347,John Boye,gh GHA,DF,Metz,fr Ligue 1,33,33.8,1249,1207,40,29,0,17,0,11,0,0,0,0,1033,2,9
348,Lucas Boyé,ar ARG,FW,Elche,es La Liga,24,29.9,645,599,43,0,1,14,11,0,0,0,0,0,491,3,24
349,Can Bozdogan,de GER,"MF,FW",Schalke 04,de Bundesliga,19,7.2,215,206,8,5,1,1,15,0,3,1,2,0,156,1,10
350,Umut Bozok,tr TUR,"MF,FW",Lorient,fr Ligue 1,23,0.7,27,27,0,0,0,0,0,0,0,0,0,0,17,0,1
Rk,Player,Nation,Pos,Squad,Comp,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
351,Jayden Braaf,nl NED,FW,Udinese,it Serie A,17,1.3,28,28,0,0,0,0,1,0,0,0,0,0,20,0,2
352,Domagoj Bradarić,hr CRO,DF,Lille,fr Ligue 1,20,14.0,911,773,134,19,0,0,53,112,3,1,2,0,722,4,15
353,Robbie Brady,ie IRL,MF,Burnley,eng Premier League,28,11.7,403,385,17,6,2,5,43,8,3,2,0,0,257,1,12
354,Martin Braithwaite,dk DEN,FW,Barcelona,es La Liga,29,13.1,282,268,13,0,1,1,5,0,0,0,0,0,228,1,8
355,Julian Brandt,de GER,"FW,MF",Dortmund,de Bundesliga,24,16.6,931,903,26,5,1,7,29,7,12,2,6,0,776,2,20
356,Darko Brašanac,rs SRB,MF,Osasuna,es La Liga,28,10.1,310,296,13,4,0,0,11,2,0,0,0,0,215,1,14
357,Lilian Brassier,fr FRA,DF,Brest,fr Ligue 1,20,10.7,692,665,27,13,1,3,8,14,0,0,0,0,569,0,5
358,Álvaro Bravo,es ESP,MF,Granada,es La Liga,22,0.2,9,9,0,0,0,0,0,0,0,0,0,0,8,0,0
359,Claudio Bravo,cl CHI,GK,Betis,es La Liga,37,20.0,648,442,205,76,0,3,0,0,0,0,0,0,422,1,0
360,Fabian Bredlow,de GER,GK,Stuttgart,de Bundesliga,25,1.0,39,25,14,5,0,0,0,0,0,0,0,0,31,0,0
361,Josip Brekalo,hr CRO,FW,Wolfsburg,de Bundesliga,22,20.2,873,794,77,13,1,12,58,17,39,21,10,0,649,2,25
362,Gleison Bremer,br BRA,DF,Torino,it Serie A,23,32.6,1664,1597,63,60,0,17,2,3,0,0,0,0,1371,4,21
363,Joshua Brenet,nl NED,DF,Hoffenheim,de Bundesliga,26,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
364,Rhian Brewster,eng ENG,"FW,MF",Sheffield Utd,eng Premier League,20,12.5,225,212,11,0,2,3,16,0,0,0,0,0,157,2,6
365,Anthony Briançon,fr FRA,DF,Nîmes,fr Ligue 1,25,13.6,850,797,51,44,0,18,2,7,0,0,0,0,722,2,2
366,Jimmy Briand,fr FRA,FW,Bordeaux,fr Ligue 1,34,6.3,164,155,8,1,1,0,0,0,0,0,0,0,124,1,2
367,Yan Brice Eteki,cm CMR,MF,Granada,es La Liga,22,14.7,357,348,7,6,0,2,3,1,0,0,0,0,274,2,10
368,Nathan Broadhead,wls WAL,FW,Everton,eng Premier League,22,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
369,Dylan Bronn,tn TUN,DF,Metz,fr Ligue 1,25,37.9,1806,1720,81,74,1,21,4,6,0,0,0,0,1498,5,11
370,John Brooks,us USA,DF,Wolfsburg,de Bundesliga,27,30.8,1943,1843,92,87,0,22,2,5,0,0,0,0,1612,8,10
371,Daniel Brosinski,de GER,"DF,FW",Mainz 05,de Bundesliga,32,15.9,859,594,262,42,1,5,115,168,52,28,17,0,531,3,24
372,Josh Brownhill,eng ENG,MF,Burnley,eng Premier League,24,31.3,1198,1184,12,5,1,2,17,7,0,0,0,0,927,2,20
373,Marcelo Brozović,hr CRO,MF,Inter,it Serie A,27,28.7,2297,2140,154,84,4,12,86,8,62,15,29,0,2012,3,28
374,Gastón Brugman,uy URU,MF,Parma,it Serie A,27,18.0,1099,977,116,67,3,15,56,0,43,17,11,1,925,6,14
375,Juan Brunet,ar ARG,MF,Granada,es La Liga,22,0.3,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
